donor,year_month,aid_type_general,aid_eur_m,aid_type_specific,donor_group,frontline_flag,reluctant_flag,year,month_num,t,post_2022,winter,infrastructure_attacks,Energy,Medical/Edu,Water,Battle Counts,Remote Attack,Deaths,Total Events,battlefield_events,infra_spike,infra_lag1,battle_lag1,infra_lag2,battle_lag2,infra_lag3,battle_lag3,infra_lag4,battle_lag4,infra_lag5,battle_lag5,infra_lag6,battle_lag6
Canada,2022-03,Humanitarian,35.843187612594356,Assistance,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Canada,2022-03,Military,12.90354754053397,Equipment | Funding for Weapon Acquisition Program | Weapons,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
China,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
China,2022-03,Humanitarian,2.145430326683743,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
China,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Croatia,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Croatia,2022-03,Humanitarian,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Croatia,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Cyprus,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Cyprus,2022-03,Humanitarian,2.0,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Cyprus,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Czechia,2022-03,Financial,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Czechia,2022-03,Humanitarian,5.736438612010248,Assistance | Equipment,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Czechia,2022-03,Military,5.860073374314931,Assistance | Equipment | Weapons | Weapons and equipment,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Denmark,2022-03,Financial,20.0,Grant,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Denmark,2022-03,Humanitarian,42.73988740604996,Assistance | Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Denmark,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Estonia,2022-03,Financial,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Estonia,2022-03,Humanitarian,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Estonia,2022-03,Military,226.93847489320228,Weapons and equipment,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Finland,2022-03,Financial,5.8,Grant,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Finland,2022-03,Humanitarian,3.319279818178949,Equipment,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Finland,2022-03,Military,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
France,2022-03,Financial,0.0,,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
France,2022-03,Humanitarian,126.37379181328416,Equipment,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
France,2022-03,Military,0.0,,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Germany,2022-03,Financial,150.0,Loan,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Germany,2022-03,Humanitarian,0.0,,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Germany,2022-03,Military,0.0,,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Greece,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Greece,2022-03,Humanitarian,0.0,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Greece,2022-03,Military,16.420190458313538,Weapons,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Hungary,2022-03,Financial,0.0,,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Hungary,2022-03,Humanitarian,6.232286312989046,Equipment | Reconstruction,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Hungary,2022-03,Military,0.0,,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Iceland,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Iceland,2022-03,Humanitarian,1.394827011128294,Assistance | Contribution,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Iceland,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
India,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
India,2022-03,Humanitarian,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
India,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Ireland,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Ireland,2022-03,Humanitarian,2.943150562788142,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Ireland,2022-03,Military,0.0907526949604634,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Italy,2022-03,Financial,0.0,,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Italy,2022-03,Humanitarian,7.684470832872994,Equipment,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Italy,2022-03,Military,0.0,,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Japan,2022-03,Financial,90.7526949604634,Loan,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Japan,2022-03,Humanitarian,48.88847677520163,Assistance,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Japan,2022-03,Military,0.0,Equipment,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Latvia,2022-03,Financial,5.0,Grant,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Latvia,2022-03,Humanitarian,0.727417,Assistance | Equipment,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Latvia,2022-03,Military,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Lithuania,2022-03,Financial,5.0,Grant,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Lithuania,2022-03,Humanitarian,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Lithuania,2022-03,Military,64.8744709357062,Equipment | Weapons and equipment,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Luxembourg,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Luxembourg,2022-03,Humanitarian,0.0,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Luxembourg,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Malta,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Malta,2022-03,Humanitarian,1.15,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Malta,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Netherlands,2022-03,Financial,80.0,Guarantee,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Netherlands,2022-03,Humanitarian,18.32712400763901,Assistance | Contribution | Equipment,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Netherlands,2022-03,Military,0.0,,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
New Zealand,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
New Zealand,2022-03,Humanitarian,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
New Zealand,2022-03,Military,5.757243284977041,Equipment | Funding for Weapon Acquisition Program,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Norway,2022-03,Financial,0.0,,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Norway,2022-03,Humanitarian,0.0,,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Norway,2022-03,Military,2.6772045013336703,Weapons,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Poland,2022-03,Financial,6.312848293106461,Grant,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Poland,2022-03,Humanitarian,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Poland,2022-03,Military,0.0,,frontline_adjacent,1,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Portugal,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Portugal,2022-03,Humanitarian,0.1,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Portugal,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Romania,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Romania,2022-03,Humanitarian,1.0104613502926825,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Romania,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Slovakia,2022-03,Financial,0.0,,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Slovakia,2022-03,Humanitarian,0.0,,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Slovakia,2022-03,Military,32.2,Weapons and equipment,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Slovenia,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Slovenia,2022-03,Humanitarian,0.3630107798418536,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Slovenia,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
South Korea,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
South Korea,2022-03,Humanitarian,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
South Korea,2022-03,Military,0.7260215596837072,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Spain,2022-03,Financial,0.0,,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Spain,2022-03,Humanitarian,71.82367145946117,Assistance | Equipment,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Spain,2022-03,Military,33.81780565992323,Equipment | Weapons,reluctant,0,1,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Sweden,2022-03,Financial,45.3763474802317,Guarantee,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Sweden,2022-03,Humanitarian,0.0,,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Sweden,2022-03,Military,0.0,,other_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Switzerland,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Switzerland,2022-03,Humanitarian,58.56291694250648,Assistance,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Switzerland,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Taiwan,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Taiwan,2022-03,Humanitarian,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Taiwan,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Turkiye,2022-03,Financial,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Turkiye,2022-03,Humanitarian,4.323140753484115,Equipment,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Turkiye,2022-03,Military,0.0,,other,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
United Kingdom,2022-03,Financial,123.26894285951926,Grant,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
United Kingdom,2022-03,Humanitarian,175.7568826416036,Assistance | Equipment,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
United Kingdom,2022-03,Military,622.9916316086252,Assistance | Weapons,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
United States,2022-03,Financial,0.0,,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
United States,2022-03,Humanitarian,189.08749625151916,Assistance,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
United States,2022-03,Military,907.526949604634,Weapons and Equipment,major_western,0,0,2022,3,2,0,1,94.0,7.0,13.0,84.0,566.0,426.0,2228.0,1069.0,992.0,0,98.0,1506.0,,,,,,,,,,
Australia,2022-04,Financial,0.0,,other_western,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Australia,2022-04,Humanitarian,0.0,,other_western,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Australia,2022-04,Military,69.69749178044823,Equipment | Weapons,other_western,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Austria,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Austria,2022-04,Humanitarian,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Austria,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Belgium,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Belgium,2022-04,Humanitarian,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Belgium,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Bulgaria,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Bulgaria,2022-04,Humanitarian,0.706,Assistance,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Bulgaria,2022-04,Military,36.6060841508035,Equipment,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Canada,2022-04,Financial,732.476464374658,Loan,other_western,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Canada,2022-04,Humanitarian,0.0,,other_western,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Canada,2022-04,Military,31.516310235004905,Weapons,other_western,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
China,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
China,2022-04,Humanitarian,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
China,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Croatia,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Croatia,2022-04,Humanitarian,0.2006959789353904,Equipment,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Croatia,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Cyprus,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Cyprus,2022-04,Humanitarian,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
Cyprus,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0,75.0,9.0,11.0,66.0,436.0,629.0,2302.0,1137.0,1065.0,0,94.0,992.0,98.0,1506.0,,,,,,,,
