donor,year_month,aid_type_general,aid_eur_m,aid_type_specific,donor_group,frontline_flag,reluctant_flag,year,month_num,t,post_2022,winter
Norway,2022-04,Financial,0.0,,other_western,0,0,2022,4,3,0,0
Norway,2022-04,Humanitarian,81.56311483684313,Assistance | Equipment,other_western,0,0,2022,4,3,0,0
Norway,2022-04,Military,105.58009689295855,Funding for Weapon Acquisition Program | Weapons,other_western,0,0,2022,4,3,0,0
Poland,2022-04,Financial,0.0,,frontline_adjacent,1,0,2022,4,3,0,0
Poland,2022-04,Humanitarian,75.59497517314715,Consolidation | Equipment,frontline_adjacent,1,0,2022,4,3,0,0
Poland,2022-04,Military,1800.0,Weapons and equipment,frontline_adjacent,1,0,2022,4,3,0,0
Portugal,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0
Portugal,2022-04,Humanitarian,0.0,,other,0,0,2022,4,3,0,0
Portugal,2022-04,Military,2.239448130922961,Equipment | Weapons and equipment,other,0,0,2022,4,3,0,0
Romania,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0
Romania,2022-04,Humanitarian,3.2281957228200593,Equipment,other,0,0,2022,4,3,0,0
Romania,2022-04,Military,0.0,Weapons,other,0,0,2022,4,3,0,0
Slovakia,2022-04,Financial,0.0,,reluctant,0,1,2022,4,3,0,0
Slovakia,2022-04,Humanitarian,5.0,Assistance,reluctant,0,1,2022,4,3,0,0
Slovakia,2022-04,Military,68.0,Assistance | Weapons,reluctant,0,1,2022,4,3,0,0
Slovenia,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0
Slovenia,2022-04,Humanitarian,1.82,Consolidation | Equipment,other,0,0,2022,4,3,0,0
Slovenia,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0
South Korea,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0
South Korea,2022-04,Humanitarian,27.729669773686982,Equipment,other,0,0,2022,4,3,0,0
South Korea,2022-04,Military,1.4789157212633057,Equipment,other,0,0,2022,4,3,0,0
Spain,2022-04,Financial,0.0,,reluctant,0,1,2022,4,3,0,0
Spain,2022-04,Humanitarian,0.46216116289478304,Equipment,reluctant,0,1,2022,4,3,0,0
Spain,2022-04,Military,36.964007723862906,Weapons and equipment,reluctant,0,1,2022,4,3,0,0
Sweden,2022-04,Financial,0.0,Guarantee,other_western,0,0,2022,4,3,0,0
Sweden,2022-04,Humanitarian,0.0,Equipment,other_western,0,0,2022,4,3,0,0
Sweden,2022-04,Military,0.0,,other_western,0,0,2022,4,3,0,0
Switzerland,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0
Switzerland,2022-04,Humanitarian,0.0,,other,0,0,2022,4,3,0,0
Switzerland,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0
Taiwan,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0
Taiwan,2022-04,Humanitarian,7.85673976921131,Assistance | Contribution,other,0,0,2022,4,3,0,0
Taiwan,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0
Turkiye,2022-04,Financial,0.0,,other,0,0,2022,4,3,0,0
Turkiye,2022-04,Humanitarian,0.0,,other,0,0,2022,4,3,0,0
Turkiye,2022-04,Military,0.0,,other,0,0,2022,4,3,0,0
United Kingdom,2022-04,Financial,808.2234594465366,Grant | Guarantee,major_western,0,0,2022,4,3,0,0
United Kingdom,2022-04,Humanitarian,11.953858107704265,Assistance,major_western,0,0,2022,4,3,0,0
United Kingdom,2022-04,Military,198.59756523881083,Weapons | Weapons and equipment,major_western,0,0,2022,4,3,0,0
United States,2022-04,Financial,462.16116289478305,Grant,major_western,0,0,2022,4,3,0,0
United States,2022-04,Humanitarian,0.0,,major_western,0,0,2022,4,3,0,0
United States,2022-04,Military,2298.789624238651,Funding for Weapon Acquisition Program | Weapons and Equipment,major_western,0,0,2022,4,3,0,0
Australia,2022-05,Financial,0.0,,other_western,0,0,2022,5,4,0,0
Australia,2022-05,Humanitarian,0.0,,other_western,0,0,2022,5,4,0,0
Australia,2022-05,Military,40.61279918519776,Weapons,other_western,0,0,2022,5,4,0,0
Austria,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Austria,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Austria,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Belgium,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Belgium,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Belgium,2022-05,Military,2.6464,Equipment | Weapons,other,0,0,2022,5,4,0,0
Bulgaria,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Bulgaria,2022-05,Humanitarian,0.0,Equipment,other,0,0,2022,5,4,0,0
Bulgaria,2022-05,Military,0.0,Assistance,other,0,0,2022,5,4,0,0
Canada,2022-05,Financial,183.98156170239812,Loan,other_western,0,0,2022,5,4,0,0
Canada,2022-05,Humanitarian,9.567041208524703,Assistance | Contribution,other_western,0,0,2022,5,4,0,0
Canada,2022-05,Military,108.9170845278197,Equipment | Weapons,other_western,0,0,2022,5,4,0,0
China,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
China,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
China,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Croatia,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Croatia,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Croatia,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Cyprus,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Cyprus,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Cyprus,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Czechia,2022-05,Financial,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Czechia,2022-05,Humanitarian,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Czechia,2022-05,Military,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Denmark,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Denmark,2022-05,Humanitarian,20.831933337813318,Assistance,other,0,0,2022,5,4,0,0
Denmark,2022-05,Military,134.41647558954958,Weapons,other,0,0,2022,5,4,0,0
Estonia,2022-05,Financial,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Estonia,2022-05,Humanitarian,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Estonia,2022-05,Military,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Finland,2022-05,Financial,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Finland,2022-05,Humanitarian,9.2,Assistance,frontline_adjacent,1,0,2022,5,4,0,0
Finland,2022-05,Military,0.0,Weapons and equipment,frontline_adjacent,1,0,2022,5,4,0,0
France,2022-05,Financial,0.0,,major_western,0,0,2022,5,4,0,0
France,2022-05,Humanitarian,10.503133058957578,Equipment,major_western,0,0,2022,5,4,0,0
France,2022-05,Military,0.0,,major_western,0,0,2022,5,4,0,0
Germany,2022-05,Financial,1257.0,Grant | Loan,major_western,0,0,2022,5,4,0,0
Germany,2022-05,Humanitarian,310.0,Consolidation,major_western,0,0,2022,5,4,0,0
Germany,2022-05,Military,0.0,,major_western,0,0,2022,5,4,0,0
Greece,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Greece,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Greece,2022-05,Military,95.16438814576736,Weapons,other,0,0,2022,5,4,0,0
Hungary,2022-05,Financial,0.0,,reluctant,0,1,2022,5,4,0,0
Hungary,2022-05,Humanitarian,37.681485790359176,Equipment,reluctant,0,1,2022,5,4,0,0
Hungary,2022-05,Military,0.0,,reluctant,0,1,2022,5,4,0,0
Iceland,2022-05,Financial,0.9388746635151991,Grant,other,0,0,2022,5,4,0,0
Iceland,2022-05,Humanitarian,2.130523274899875,Assistance,other,0,0,2022,5,4,0,0
Iceland,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
India,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
India,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
India,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Ireland,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Ireland,2022-05,Humanitarian,0.5,Assistance,other,0,0,2022,5,4,0,0
Ireland,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Italy,2022-05,Financial,0.0,,reluctant,0,1,2022,5,4,0,0
Italy,2022-05,Humanitarian,0.0,,reluctant,0,1,2022,5,4,0,0
Italy,2022-05,Military,8.46093812922437,Weapons,reluctant,0,1,2022,5,4,0,0
Japan,2022-05,Financial,283.59408233681523,Loan,other_western,0,0,2022,5,4,0,0
Japan,2022-05,Humanitarian,1.5692205889303776,Assistance,other_western,0,0,2022,5,4,0,0
Japan,2022-05,Military,0.0,,other_western,0,0,2022,5,4,0,0
Latvia,2022-05,Financial,10.0,Loan,frontline_adjacent,1,0,2022,5,4,0,0
Latvia,2022-05,Humanitarian,0.024,Equipment,frontline_adjacent,1,0,2022,5,4,0,0
Latvia,2022-05,Military,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Lithuania,2022-05,Financial,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Lithuania,2022-05,Humanitarian,2.0,Assistance,frontline_adjacent,1,0,2022,5,4,0,0
Lithuania,2022-05,Military,25.78344357701144,Equipment,frontline_adjacent,1,0,2022,5,4,0,0
Luxembourg,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Luxembourg,2022-05,Humanitarian,4.340277777777778,Assistance,other,0,0,2022,5,4,0,0
Luxembourg,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Malta,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Malta,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Malta,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Netherlands,2022-05,Financial,0.0,,other_western,0,0,2022,5,4,0,0
Netherlands,2022-05,Humanitarian,10.102330198043202,Equipment,other_western,0,0,2022,5,4,0,0
Netherlands,2022-05,Military,0.0,,other_western,0,0,2022,5,4,0,0
New Zealand,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
New Zealand,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
New Zealand,2022-05,Military,0.0,Equipment,other,0,0,2022,5,4,0,0
Norway,2022-05,Financial,34.62372136709436,Grant,other_western,0,0,2022,5,4,0,0
Norway,2022-05,Humanitarian,0.0,,other_western,0,0,2022,5,4,0,0
Norway,2022-05,Military,0.0,,other_western,0,0,2022,5,4,0,0
Poland,2022-05,Financial,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Poland,2022-05,Humanitarian,121.25162043116325,Equipment,frontline_adjacent,1,0,2022,5,4,0,0
Poland,2022-05,Military,0.0,,frontline_adjacent,1,0,2022,5,4,0,0
Portugal,2022-05,Financial,0.0,Grant,other,0,0,2022,5,4,0,0
Portugal,2022-05,Humanitarian,1.1,Assistance,other,0,0,2022,5,4,0,0
Portugal,2022-05,Military,0.7518798695467221,Equipment | Weapons and equipment,other,0,0,2022,5,4,0,0
Romania,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Romania,2022-05,Humanitarian,3.2,Equipment,other,0,0,2022,5,4,0,0
Romania,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Slovakia,2022-05,Financial,0.0,,reluctant,0,1,2022,5,4,0,0
Slovakia,2022-05,Humanitarian,0.0,,reluctant,0,1,2022,5,4,0,0
Slovakia,2022-05,Military,0.0,,reluctant,0,1,2022,5,4,0,0
Slovenia,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Slovenia,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Slovenia,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
South Korea,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
South Korea,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
South Korea,2022-05,Military,1.1154700571914735,Equipment,other,0,0,2022,5,4,0,0
Spain,2022-05,Financial,0.0,,reluctant,0,1,2022,5,4,0,0
Spain,2022-05,Humanitarian,0.0,,reluctant,0,1,2022,5,4,0,0
Spain,2022-05,Military,0.0,,reluctant,0,1,2022,5,4,0,0
Sweden,2022-05,Financial,0.0,,other_western,0,0,2022,5,4,0,0
Sweden,2022-05,Humanitarian,75.53784694028288,Assistance | Equipment,other_western,0,0,2022,5,4,0,0
Sweden,2022-05,Military,0.0,,other_western,0,0,2022,5,4,0,0
Switzerland,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Switzerland,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Switzerland,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Taiwan,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Taiwan,2022-05,Humanitarian,4.537505317389044,Assistance,other,0,0,2022,5,4,0,0
Taiwan,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
Turkiye,2022-05,Financial,0.0,,other,0,0,2022,5,4,0,0
Turkiye,2022-05,Humanitarian,0.0,,other,0,0,2022,5,4,0,0
Turkiye,2022-05,Military,0.0,,other,0,0,2022,5,4,0,0
United Kingdom,2022-05,Financial,47.2656803894692,Grant,major_western,0,0,2022,5,4,0,0
United Kingdom,2022-05,Humanitarian,0.0,,major_western,0,0,2022,5,4,0,0
United Kingdom,2022-05,Military,649.4445744708622,Weapons | Weapons and equipment,major_western,0,0,2022,5,4,0,0
United States,2022-05,Financial,472.6568038946921,Grant,major_western,0,0,2022,5,4,0,0
United States,2022-05,Humanitarian,367.56742071182117,Assistance,major_western,0,0,2022,5,4,0,0
United States,2022-05,Military,236.32840194734604,Weapons and Equipment,major_western,0,0,2022,5,4,0,0
Australia,2022-06,Financial,0.0,,other_western,0,0,2022,6,5,0,0
Australia,2022-06,Humanitarian,0.0,,other_western,0,0,2022,6,5,0,0
Australia,2022-06,Military,0.0,,other_western,0,0,2022,6,5,0,0
Austria,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Austria,2022-06,Humanitarian,10.817903359030842,Equipment,other,0,0,2022,6,5,0,0
Austria,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Belgium,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Belgium,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Belgium,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Bulgaria,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Bulgaria,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Bulgaria,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Canada,2022-06,Financial,147.74520667539707,Loan,other_western,0,0,2022,6,5,0,0
Canada,2022-06,Humanitarian,165.9917396998086,Assistance | Contribution,other_western,0,0,2022,6,5,0,0
Canada,2022-06,Military,193.06058195443296,Equipment | Weapons,other_western,0,0,2022,6,5,0,0
China,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
China,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
China,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Croatia,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Croatia,2022-06,Humanitarian,0.033,Equipment,other,0,0,2022,6,5,0,0
Croatia,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Cyprus,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Cyprus,2022-06,Humanitarian,0.5,Equipment,other,0,0,2022,6,5,0,0
Cyprus,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Czechia,2022-06,Financial,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Czechia,2022-06,Humanitarian,4.603800923774277,Equipment,frontline_adjacent,1,0,2022,6,5,0,0
Czechia,2022-06,Military,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Denmark,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Denmark,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Denmark,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Estonia,2022-06,Financial,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Estonia,2022-06,Humanitarian,1.362879028052751,Equipment,frontline_adjacent,1,0,2022,6,5,0,0
Estonia,2022-06,Military,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Finland,2022-06,Financial,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Finland,2022-06,Humanitarian,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Finland,2022-06,Military,54.75,Weapons and equipment,frontline_adjacent,1,0,2022,6,5,0,0
France,2022-06,Financial,0.0,,major_western,0,0,2022,6,5,0,0
France,2022-06,Humanitarian,1.1521923159245777,Equipment,major_western,0,0,2022,6,5,0,0
France,2022-06,Military,254.87320767548147,Weapons,major_western,0,0,2022,6,5,0,0
Germany,2022-06,Financial,0.0,,major_western,0,0,2022,6,5,0,0
Germany,2022-06,Humanitarian,0.0,,major_western,0,0,2022,6,5,0,0
Germany,2022-06,Military,1108.9234009722152,Weapons and equipment,major_western,0,0,2022,6,5,0,0
Greece,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Greece,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Greece,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Hungary,2022-06,Financial,0.0,,reluctant,0,1,2022,6,5,0,0
Hungary,2022-06,Humanitarian,0.0,,reluctant,0,1,2022,6,5,0,0
Hungary,2022-06,Military,0.0,,reluctant,0,1,2022,6,5,0,0
Iceland,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Iceland,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Iceland,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
India,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
India,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
India,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Ireland,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Ireland,2022-06,Humanitarian,2.1976151913546254,Equipment,other,0,0,2022,6,5,0,0
Ireland,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Italy,2022-06,Financial,0.0,,reluctant,0,1,2022,6,5,0,0
Italy,2022-06,Humanitarian,0.0,,reluctant,0,1,2022,6,5,0,0
Italy,2022-06,Military,0.0,,reluctant,0,1,2022,6,5,0,0
Japan,2022-06,Financial,0.0,,other_western,0,0,2022,6,5,0,0
Japan,2022-06,Humanitarian,0.0,,other_western,0,0,2022,6,5,0,0
Japan,2022-06,Military,0.0,,other_western,0,0,2022,6,5,0,0
Latvia,2022-06,Financial,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Latvia,2022-06,Humanitarian,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Latvia,2022-06,Military,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Lithuania,2022-06,Financial,10.0,Guarantee,frontline_adjacent,1,0,2022,6,5,0,0
Lithuania,2022-06,Humanitarian,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Lithuania,2022-06,Military,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Luxembourg,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Luxembourg,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Luxembourg,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Malta,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Malta,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Malta,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Netherlands,2022-06,Financial,19.875412995594722,Guarantee,other_western,0,0,2022,6,5,0,0
Netherlands,2022-06,Humanitarian,0.0,,other_western,0,0,2022,6,5,0,0
Netherlands,2022-06,Military,98.01718232231914,Weapons,other_western,0,0,2022,6,5,0,0
New Zealand,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
New Zealand,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
New Zealand,2022-06,Military,2.704326923076923,Funding for Weapon Acquisition Program,other,0,0,2022,6,5,0,0
Norway,2022-06,Financial,0.0,,other_western,0,0,2022,6,5,0,0
Norway,2022-06,Humanitarian,37.55795443490959,Assistance | Equipment,other_western,0,0,2022,6,5,0,0
Norway,2022-06,Military,52.693543185802795,Weapons and equipment,other_western,0,0,2022,6,5,0,0
Poland,2022-06,Financial,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Poland,2022-06,Humanitarian,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Poland,2022-06,Military,0.0,,frontline_adjacent,1,0,2022,6,5,0,0
Portugal,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Portugal,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Portugal,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Romania,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Romania,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Romania,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Slovakia,2022-06,Financial,0.0,,reluctant,0,1,2022,6,5,0,0
Slovakia,2022-06,Humanitarian,0.0,,reluctant,0,1,2022,6,5,0,0
Slovakia,2022-06,Military,72.16667813876654,Weapons,reluctant,0,1,2022,6,5,0,0
Slovenia,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Slovenia,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Slovenia,2022-06,Military,23.487268685641528,Weapons,other,0,0,2022,6,5,0,0
South Korea,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
South Korea,2022-06,Humanitarian,48.45814977973569,Assistance | Contribution,other,0,0,2022,6,5,0,0
South Korea,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Spain,2022-06,Financial,0.0,,reluctant,0,1,2022,6,5,0,0
Spain,2022-06,Humanitarian,0.0,,reluctant,0,1,2022,6,5,0,0
Spain,2022-06,Military,154.00435441777054,Equipment | Weapons,reluctant,0,1,2022,6,5,0,0
Sweden,2022-06,Financial,0.0,,other_western,0,0,2022,6,5,0,0
Sweden,2022-06,Humanitarian,9.433501106721199,Equipment,other_western,0,0,2022,6,5,0,0
Sweden,2022-06,Military,84.90150996049078,Assistance | Funding for Weapon Acquisition Program | Weapons and equipment,other_western,0,0,2022,6,5,0,0
Switzerland,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Switzerland,2022-06,Humanitarian,0.0,,other,0,0,2022,6,5,0,0
Switzerland,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Taiwan,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Taiwan,2022-06,Humanitarian,0.4732241189427314,Assistance,other,0,0,2022,6,5,0,0
Taiwan,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
Turkiye,2022-06,Financial,0.0,,other,0,0,2022,6,5,0,0
Turkiye,2022-06,Humanitarian,0.0,Equipment,other,0,0,2022,6,5,0,0
Turkiye,2022-06,Military,0.0,,other,0,0,2022,6,5,0,0
United Kingdom,2022-06,Financial,0.0,,major_western,0,0,2022,6,5,0,0
United Kingdom,2022-06,Humanitarian,11.660571367997033,Assistance,major_western,0,0,2022,6,5,0,0
United Kingdom,2022-06,Military,129.29270345830065,Weapons and equipment,major_western,0,0,2022,6,5,0,0
United States,2022-06,Financial,1230.3827092511017,Grant,major_western,0,0,2022,6,5,0,0
United States,2022-06,Humanitarian,213.38184901569392,Assistance,major_western,0,0,2022,6,5,0,0
United States,2022-06,Military,3194.262802863437,Funding for Weapon Acquisition Program | Weapons and Equipment,major_western,0,0,2022,6,5,0,0
Australia,2022-07,Financial,0.0,,other_western,0,0,2022,7,6,0,0
Australia,2022-07,Humanitarian,0.5384857012814678,Equipment,other_western,0,0,2022,7,6,0,0
Australia,2022-07,Military,72.83019109831852,Assistance | Equipment | Funding for Weapon Acquisition Program | Weapons,other_western,0,0,2022,7,6,0,0
Austria,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0
Austria,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0
Austria,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0
Belgium,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0
Belgium,2022-07,Humanitarian,0.8,Equipment,other,0,0,2022,7,6,0,0
Belgium,2022-07,Military,10.639008,Equipment | Weapons,other,0,0,2022,7,6,0,0
Bulgaria,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0
Bulgaria,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0
Bulgaria,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0
Canada,2022-07,Financial,0.0,,other_western,0,0,2022,7,6,0,0
Canada,2022-07,Humanitarian,0.0,,other_western,0,0,2022,7,6,0,0
Canada,2022-07,Military,0.0,,other_western,0,0,2022,7,6,0,0
China,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0
China,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0
China,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0
Croatia,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0
Croatia,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0
Croatia,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0
Cyprus,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0
Cyprus,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0
Cyprus,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0
Czechia,2022-07,Financial,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
Czechia,2022-07,Humanitarian,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
Czechia,2022-07,Military,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
Denmark,2022-07,Financial,0.0,,other,0,0,2022,7,6,0,0
Denmark,2022-07,Humanitarian,0.0,,other,0,0,2022,7,6,0,0
Denmark,2022-07,Military,0.0,,other,0,0,2022,7,6,0,0
Estonia,2022-07,Financial,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
Estonia,2022-07,Humanitarian,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
Estonia,2022-07,Military,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
Finland,2022-07,Financial,6.0,Grant,frontline_adjacent,1,0,2022,7,6,0,0
Finland,2022-07,Humanitarian,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
Finland,2022-07,Military,0.0,,frontline_adjacent,1,0,2022,7,6,0,0
France,2022-07,Financial,0.0,,major_western,0,0,2022,7,6,0,0
France,2022-07,Humanitarian,0.0,Equipment,major_western,0,0,2022,7,6,0,0
France,2022-07,Military,0.0,,major_western,0,0,2022,7,6,0,0
Germany,2022-07,Financial,0.0,,major_western,0,0,2022,7,6,0,0
Germany,2022-07,Humanitarian,406.0,Assistance | Consolidation | Contribution,major_western,0,0,2022,7,6,0,0
